ncm;artigo;pagina;trecho
84621011;143;41;"60.31.00 8479.50.00 9011.10.00 9032.89.84 8431.31.10 8460.90.90 8479.81 9011.80.90 9032.89.89 8431.31.90 8461.50.10 8479.83.00 9012.10.90 9032.89.90 8431.39.00 8461.50.20 8479.82.10 9017.20.00 8439.1 8462.10.11 8479.82.90 9017.30.10 8439.20.00 8462.10.90 8479.89.11 9017.30.20 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB N"
84798290;143;41;"79.50.00 9011.10.00 9032.89.84 8431.31.10 8460.90.90 8479.81 9011.80.90 9032.89.89 8431.31.90 8461.50.10 8479.83.00 9012.10.90 9032.89.90 8431.39.00 8461.50.20 8479.82.10 9017.20.00 8439.1 8462.10.11 8479.82.90 9017.30.10 8439.20.00 8462.10.90 8479.89.11 9017.30.20 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB Nº 2.121, DE"
90173010;143;41;"11.10.00 9032.89.84 8431.31.10 8460.90.90 8479.81 9011.80.90 9032.89.89 8431.31.90 8461.50.10 8479.83.00 9012.10.90 9032.89.90 8431.39.00 8461.50.20 8479.82.10 9017.20.00 8439.1 8462.10.11 8479.82.90 9017.30.10 8439.20.00 8462.10.90 8479.89.11 9017.30.20 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB Nº 2.121, DE 15 DE DEZE"
84392000;143;41;"32.89.84 8431.31.10 8460.90.90 8479.81 9011.80.90 9032.89.89 8431.31.90 8461.50.10 8479.83.00 9012.10.90 9032.89.90 8431.39.00 8461.50.20 8479.82.10 9017.20.00 8439.1 8462.10.11 8479.82.90 9017.30.10 8439.20.00 8462.10.90 8479.89.11 9017.30.20 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB Nº 2.121, DE 15 DE DEZEMBRO DE 202"
84621090;143;41;"31.31.10 8460.90.90 8479.81 9011.80.90 9032.89.89 8431.31.90 8461.50.10 8479.83.00 9012.10.90 9032.89.90 8431.39.00 8461.50.20 8479.82.10 9017.20.00 8439.1 8462.10.11 8479.82.90 9017.30.10 8439.20.00 8462.10.90 8479.89.11 9017.30.20 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB Nº 2.121, DE 15 DE DEZEMBRO DE 2022 - INSTRUÇ"
84798911;143;41;"60.90.90 8479.81 9011.80.90 9032.89.89 8431.31.90 8461.50.10 8479.83.00 9012.10.90 9032.89.90 8431.39.00 8461.50.20 8479.82.10 9017.20.00 8439.1 8462.10.11 8479.82.90 9017.30.10 8439.20.00 8462.10.90 8479.89.11 9017.30.20 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB Nº 2.121, DE 15 DE DEZEMBRO DE 2022 - INSTRUÇÃO NORMATIV"
90173020;143;41;"79.81 9011.80.90 9032.89.89 8431.31.90 8461.50.10 8479.83.00 9012.10.90 9032.89.90 8431.39.00 8461.50.20 8479.82.10 9017.20.00 8439.1 8462.10.11 8479.82.90 9017.30.10 8439.20.00 8462.10.90 8479.89.11 9017.30.20 08/08/2026, 09:51 INSTRUÇÃO NORMATIVA RFB Nº 2.121, DE 15 DE DEZEMBRO DE 2022 - INSTRUÇÃO NORMATIVA RFB Nº 2."
70109021;186;99;"Art. 186. No caso de aquisição de embalagens de vidro retornáveis classi fi cadas no código 7010.90.21 da Tipi destinadas ao ativo imobilizado, a pessoa jurídica poderá optar por calcular o crédito previsto no ar"
70109021;227;;"Art. 227. Opcionalmente, a pessoa jurídica poderá optar pela apropriação dos créditos de que trata o art. 225, relativo à importação de vasilhames classi fi cados no código 7010.90.21 da Tipi, destinados ao envasamento de refrigerantes ou cervejas classi fi cados nos códigos 22.02 e 22.03 da "
27101922;271;120;"or pessoa jurídica bene fi ciária do Reidi, nos termos dos arts. 646 a 663 (Lei nº 11.488, de 2007, art. 4º, inciso II); IX - óleo combustível, tipo bunker, MF (Marine Fuel), classi fi cado no código 2710.19.22, óleo combustível, tipo bunker, MGO (Marine Gas Oil), classi fi cado no código 2710.19.21, e óleo combustível"
27101921;271;120;" de 2007, art. 4º, inciso II); IX - óleo combustível, tipo bunker, MF (Marine Fuel), classi fi cado no código 2710.19.22, óleo combustível, tipo bunker, MGO (Marine Gas Oil), classi fi cado no código 2710.19.21, e óleo combustível, tipo bunker, ODM (Óleo Diesel Marítimo), classi fi cado no código 2710.19.21 da Tipi, no"
29141100;271;120;" tipo bunker, ODM (Óleo Diesel Marítimo), classi fi cado no código 2710.19.21 da Tipi, nos termos do art. 363 (Lei nº 11.774, de 2008, art. 2º, incisos I a III); X - acetona, classi fi cada no código 2914.11.00 da Tipi, nos termos do art. 451 (Lei nº 11.727, de 2008, art. 25); XI - mercadoria para emprego ou consumo na"
39262000;279;123;"assi fi cados nos seguintes códigos da Tipi são acrescidas de um ponto percentual (Lei nº 10.865, de 2004, art. 8º, § 21, com redação dada pela Lei nº 14.288, de 31 de dezembro de 2021, art. 3º): I - 3926.20.00, 40.15, 42.03, 43.03, 4818.50.00, 6505.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III"
48185000;279;123;"os da Tipi são acrescidas de um ponto percentual (Lei nº 10.865, de 2004, art. 8º, § 21, com redação dada pela Lei nº 14.288, de 31 de dezembro de 2021, art. 3º): I - 3926.20.00, 40.15, 42.03, 43.03, 4818.50.00, 6505.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 4"
68129100;279;123;"idas de um ponto percentual (Lei nº 10.865, de 2004, art. 8º, § 21, com redação dada pela Lei nº 14.288, de 31 de dezembro de 2021, art. 3º): I - 3926.20.00, 40.15, 42.03, 43.03, 4818.50.00, 6505.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00"
88040000;279;123;"onto percentual (Lei nº 10.865, de 2004, art. 8º, § 21, com redação dada pela Lei nº 14.288, de 31 de dezembro de 2021, art. 3º): I - 3926.20.00, 40.15, 42.03, 43.03, 4818.50.00, 6505.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00"
83081000;279;123;" de dezembro de 2021, art. 3º): I - 3926.20.00, 40.15, 42.03, 43.03, 4818.50.00, 6505.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7"
83082000;279;123;" de 2021, art. 3º): I - 3926.20.00, 40.15, 42.03, 43.03, 4818.50.00, 6505.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7"
87024010;279;123;".03, 43.03, 4818.50.00, 6505.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84."
73082000;279;123;"05.00, 6812.91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 8"
73090010;279;123;"91.00, 8804.00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08,"
73090090;279;123;"00.00, capítulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exce"
73102990;279;123;"ulos 61 a 63; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código "
73110000;279;123;"; II - 64.01 a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00),"
73151210;279;123;" a 64.06; III - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.1"
73160000;279;123;"I - 41.04, 41.05, 41.06, 41.07 e 41.14; IV - 8308.10.00, 8308.20.00, 96.06 e 96.07; V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84"
84091000;279;123;"V - 87.02, exceto 8702.40.10, e 87.07; VI - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40"
84141000;279;123;" - 7308.20.00, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, "
84143019;279;123;"0, 7309.00.10, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, "
84143091;279;123;"0, 7309.00.90, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, "
84143099;279;123;"0, 7310.29.90, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, "
84144010;279;123;"0, 7311.00.00, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, "
84144020;279;123;"0, 7315.12.10, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, "
84144090;279;123;"0, 7316.00.00, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, "
84145990;279;123;"0, 84.02, 84.03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, "
84148011;279;123;".03, 84.04, 84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, "
84148012;279;123;"84.05, 84.06, 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, "
84148013;279;123;", 84.07, 84.08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, "
84148019;279;123;"08, 84.09 (exceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, "
84148022;279;123;"xceto o código 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, "
84148029;279;123;"go 8409.10.00), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, "
84148031;279;123;"0), 84.10. 84.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17"
84148032;279;123;"4.11, 84.12, 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84."
84148033;279;123;" 84.13, 8414.10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11."
84148038;279;123;".10.00, 8414.30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11."
84148039;279;123;".30.19, 8414.30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19."
84149031;279;123;".30.91, 8414.30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19."
84149033;279;123;".30.99, 8414.40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21."
84149034;279;123;".40.10, 8414.40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22."
84149039;279;123;".40.20, 8414.40.90, 8414.59.90, 8414.80.11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23."
84211110;279;123;"11, 8414.80.12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, "
84211190;279;123;"12, 8414.80.13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, "
84211910;279;123;"13, 8414.80.19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, "
84211990;279;123;"19, 8414.80.22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, "
84212100;279;123;"22, 8414.80.29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, "
84212200;279;123;"29, 8414.80.31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, "
84212300;279;123;"31, 8414.80.32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (excet"
84212920;279;123;"32, 8414.80.33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (exceto o código 8"
84212930;279;123;"33, 8414.80.38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (exceto o código 8422.11.00), "
84212990;279;123;"38, 8414.80.39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (exceto o código 8422.11.00), 84.23 (excet"
84219191;279;123;"39, 8414.90.31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (exceto o código 8422.11.00), 84.23 (exceto o código 8"
84219199;279;123;"31, 8414.90.33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (exceto o código 8422.11.00), 84.23 (exceto o código 8423.10.00), "
84219910;279;123;"33, 8414.90.34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (exceto o código 8422.11.00), 84.23 (exceto o código 8423.10.00), 84.24 (excet"
84219991;279;123;"34, 8414.90.39, 84.16, 84.17, 84.19, 84.20, 8421.11.10, 8421.11.90, 8421.19.10, 8421.19.90, 8421.21.00, 8421.22.00, 8421.23.00, 8421.29.20, 8421.29.30, 8421.29.90, 8421.91.91, 8421.91.99, 8421.99.10, 8421.99.91, 8421.99.99, 84.22 (exceto o código 8422.11.00), 84.23 (exceto o código 8423.10.00), 84.24 (exceto os códigos"
