ncm;cest;mva;aliq_interna;op_interna;segmento;norma;dispositivo;trecho
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dalla Triplo Malte 1500 ml"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dalla Wess Pet 1500 ml"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Dalla Vinho 1500 ml"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Devassa"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Eisenbahn"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Ekaut"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Gota serena"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Heineken"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Império Pìlsen"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Kaiser"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Petra Puro Malte"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Schin"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Scholer's Bier IPA"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Scholer's Bier Pilsen"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Scholer's Bier Vienna"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Scholer's German Pilsner"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Serras Gerais"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Serras Gerais Puro Malte"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Spoller"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Stella Artois"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Terres Pilsen"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Terres Apa"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Terres Aber Lager"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Terres Ipa"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Terres Red Ipa"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Terres Blonde Ale"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Terres Stout"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Tiger"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Voiller"
22030000;0302300;;19;S;"Bebidas frias";"RICMS/SE - Decreto 21.400/2002 c/c PT 10/92";"Art. 681, I do RICMS/02 e Port. 263/2023";"Outros"
2205;0200100;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Aperitivos, amargos, bitter e similares"
22089000;0200100;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Aperitivos, amargos, bitter e similares"
22089000;0200200;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Batida e similares"
22089000;0200300;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Bebida ice"
220720;0200400;41.94;19;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Cachaça e aguardentes"
22084000;0200400;41.94;19;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Cachaça e aguardentes"
2205;0200500;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Catuaba e similares"
22060090;0200500;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Catuaba e similares"
22089000;0200500;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Catuaba e similares"
22089000;0200600;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Conhaque, brandy e similares"
22082000;0200700;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Cooler"
22085000;0200800;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Gim (gin) e genebra"
2205;0200900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Jurubeba e similares"
22060090;0200900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Jurubeba e similares"
22089000;0200900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Jurubeba e similares"
22087000;0201000;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Licores e similares"
22082000;0201100;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Pisco"
22084000;0201200;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Rum"
22060090;0201300;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Saquê"
22089000;0201400;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Steinhaeger"
22089000;0201500;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Tequila"
220830;0201600;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Uísque"
2205;0201700;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Vermute e similares"
22086000;0201800;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Vodka"
22089000;0201900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Derivados de vodka"
22089000;0202000;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Arak"
22082000;0202100;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Aguardente vínica / grappa"
22060010;0202200;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Sidra e similares"
2205;0202300;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Sangrias e coquetéis"
22060090;0202300;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Sangrias e coquetéis"
22089000;0202300;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Sangrias e coquetéis"
2204;0202400;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Vinhos de uvas frescas, incluindo os vinhos enriquecidos com álcool; mostos de uvas."
2205;0299900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Outras bebidas alcoólicas não especificadas nos itens anteriores"
2206;0299900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Outras bebidas alcoólicas não especificadas nos itens anteriores"
2207;0299900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Outras bebidas alcoólicas não especificadas nos itens anteriores"
2208;0299900;55.56;25;S;"Bebidas Quentes";"RICMS/SE - Decreto 21.400/2002 c/c PT 15/06";"Art. 681, XVIII, XIX e XXIV e Anexo IX, Tabela XI do RICMS/02";"Outras bebidas alcoólicas não especificadas nos itens anteriores"
2402;0400100;50;;S;"Cigarro";"RICMS/SE - Decreto 21.400/2002";"Art. 681, IV, §§ 11 a 12 e art. 684, § 4º-E, XXIII do RICMS/02";"Charutos, cigarrilhas e cigarros, de tabaco ou dos seus sucedâneos"
24031;0400200;50;;S;"Cigarro";"RICMS/SE - Decreto 21.400/2002";"Art. 681, IV, §§ 11 a 12 e art. 684, § 4º-E, XXIII do RICMS/02";"Tabaco para fumar, mesmo contendo sucedâneos de tabaco em qualquer proporção"
2523;0500100;32;19;S;"Cimentos";"RICMS/SE - Decreto 21.400/2002 c/c PT 11/85";"Art. 681, II, Anexo IX, Tabela I, item 6 do RICMS/02";"Cimento"
8539;0900100;76.33;19;S;"Lampadas";"RICMS/SE - Decreto 21.400/2002 c/c PT 17/85";"Art. 681, XI e Anexo IX, Tabela I, item 14 do RICMS/02";"Lâmpadas elétricas"
8540;0900200;122.54;19;S;"Lampadas";"RICMS/SE - Decreto 21.400/2002 c/c PT 17/85";"Art. 681, XI e Anexo IX, Tabela I, item 14 do RICMS/03";"Lâmpadas eletrônicas"
85041000;0900300;68.44;19;S;"Lampadas";"RICMS/SE - Decreto 21.400/2002 c/c PT 17/85";"Art. 681, XI e Anexo IX, Tabela I, item 14 do RICMS/04";"Reatores para lâmpadas ou tubos de descargas"
853650;0900400;122.54;19;S;"Lampadas";"RICMS/SE - Decreto 21.400/2002 c/c PT 17/85";"Art. 681, XI e Anexo IX, Tabela I, item 14 do RICMS/05";"'Starter'"
85395000;0900500;80.04;19;S;"Lampadas";"RICMS/SE - Decreto 21.400/2002 c/c PT 17/85";"Art. 681, XI e Anexo IX, Tabela I, item 14 do RICMS/06";"Lâmpadas de LED (Diodos Emissores de Luz)"
3003;1300100;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos de referência – positiva, exceto para uso veterinário"
3004;1300100;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos de referência – positiva, exceto para uso veterinário"
3003;1300101;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos de referência – negativa, exceto para uso veterinário"
3004;1300101;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos de referência – negativa, exceto para uso veterinário"
3003;1300102;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos de referência – neutra, exceto para uso veterinário"
3004;1300102;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos de referência – neutra, exceto para uso veterinário"
3003;1300200;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos genéricos – positiva, exceto para uso veterinário"
3004;1300200;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos genéricos – positiva, exceto para uso veterinário"
3003;1300201;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos genéricos – negativa, exceto para uso veterinário"
3004;1300201;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos genéricos – negativa, exceto para uso veterinário"
3003;1300202;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos genéricos – neutra, exceto para uso veterinário"
3004;1300202;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos genéricos – neutra, exceto para uso veterinário"
3003;1300300;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos similares – positiva, exceto para uso veterinário"
3004;1300300;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos similares – positiva, exceto para uso veterinário"
3003;1300301;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos similares – negativa, exceto para uso veterinário"
3004;1300301;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos similares – negativa, exceto para uso veterinário"
3003;1300302;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos similares – neutra, exceto para uso veterinário"
3004;1300302;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Medicamentos similares – neutra, exceto para uso veterinário"
3003;1300400;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Outros tipos de medicamentos – positiva, exceto para uso veterinário"
3004;1300400;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Outros tipos de medicamentos – positiva, exceto para uso veterinário"
3003;1300401;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Outros tipos de medicamentos – negativa, exceto para uso veterinário"
3004;1300401;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Outros tipos de medicamentos – negativa, exceto para uso veterinário"
3003;1300402;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Outros tipos de medicamentos – neutra, exceto para uso veterinário"
3004;1300402;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Outros tipos de medicamentos – neutra, exceto para uso veterinário"
30066000;1300500;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Preparações químicas contraceptivas à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas – positiva"
30066000;1300501;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Preparações químicas contraceptivas à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas – negativa"
2936;1300600;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Provitaminas e vitaminas, naturais ou reproduzidas por síntese (incluídos os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções – neutra"
300630;1300700;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Preparações opacificantes (contrastantes) para exames radiográficos e reagentes de diagnóstico concebidos para serem administrados ao paciente – positiva"
300630;1300701;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Preparações opacificantes (contrastantes) para exames radiográficos e reagentes de diagnóstico concebidos para serem administrados ao paciente – negativa"
3002;1300800;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Antissoro, outras frações do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica, exceto para uso veterinário – positiva"
3002;1300801;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Antissoro, outras frações do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica, exceto para uso veterinário – negativa"
3002;1300900;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Vacinas e produtos semelhantes, exceto para uso veterinário – positiva;"
3002;1300901;55.71;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Vacinas e produtos semelhantes, exceto para uso veterinário – negativa;"
30051010;1301000;65.89;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Curativos (pensos) adesivos e outros artigos com uma camada adesiva, impregnados ou recobertos de substâncias farmacêuticas - Lista Positiva"
30051010;1301001;59.6;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Curativos (pensos) adesivos e outros artigos com uma camada adesiva, impregnados ou recobertos de substâncias farmacêuticas – Lista Negativa"
3005;1301100;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Algodão, atadura, esparadrapo, gazes, pensos, sinapismos, e outros, acondicionados para venda a retalho para usos medicinais, cirúrgicos ou dentários, não impregnados ou recobertos de substâncias farmacêuticas - Lista Neutra"
40151100;1301200;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Luvas cirúrgicas e luvas de procedimento – neutra"
40151900;1301200;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Luvas cirúrgicas e luvas de procedimento – neutra"
40141000;1301300;;;N;"Medicamento";"RICMS/SE - Decreto 21.400/2002";"Planilha oficial de ST de Sergipe (Portal Nacional da ST), aba Medicamento, CEST 13.013.00";"Preservativo – neutra"
901831;1301400;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Seringas, mesmo com agulhas – neutra"
9018321;1301500;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Agulhas para seringas – neutra"
39269090;1301600;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Contraceptivos (dispositivos intrauterinos – DIU) – neutra"
90189099;1301600;69.66;;S;"Medicamento";"RICMS/SE - Decreto 21.400/2002 c/c CV 234/17";"Art. 681, VI ; 684, § 4º-E, XIX, do RICMS/02";"Contraceptivos (dispositivos intrauterinos – DIU) – neutra"
40111000;1600100;56.2;19;S;"Pneu";"RICMS/SE - Decreto 21.400/2002 c/c CV 102/17";"Art. 681, III e 684, § 4º-E do RICMS/02";"Pneus novos, dos tipos utilizados em automóveis de passageiros (incluídos os veículos de uso misto - camionetas e os automóveis de corrida)"
4011;1600200;45.2;19;S;"Pneu";"RICMS/SE - Decreto 21.400/2002 c/c CV 102/17";"Art. 681, III e 684, § 4º-E do RICMS/02";"Pneus novos, dos tipos utilizados em caminhões (inclusive para os fora-de-estrada), ônibus, aviões, máquinas de terraplenagem, de construção e conservação de estradas, máquinas e tratores agrícolas, pá-carregadeira"
