segmento;anexo;item;cest;ncm;descricao;op_interna;protocolo;legislacao;mva4;mva7;mva12;mva_int;mva2_4;mva2_7;mva2_12;mva2_int;mva_ns4;mva_ns7;mva_ns12;mva_imp;pfc;aliq_interna;fecoep;aliq_txt;vigencia;versao
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2169999999999;0301002;;Pepsi-Cola (todas);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,07;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2179999999999;0301002;;Pepsi-Cola 310 ml (todas);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,30;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2189999999999;0301002;;Soda Limonada (todas);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,12;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2199999999999;0301002;;Sprite / Zero;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,28;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2209999999999;0301002;;Sukita (todas);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,95;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2219999999999;0301002;;Viva Schin Cola;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,53;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2229999999999;0301002;;Viva Schin Sabores;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,53;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2239999999999;0301002;;Wewi (todos);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,15;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2249999999999;0301002;;Outros;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,5;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2259999999999;0301000;;Classic;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,57;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2269999999999;0301000;;Club Soda;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,57;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2279999999999;0301000;;Club Soda Classic;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,57;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2289999999999;0301000;;Wewi Tônica Clássica Zero;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,33;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2299999999999;0301000;;Wewi Tônica Clássica Rose Zero;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,33;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2309999999999;0301000;;Wewi Tônica Sabores;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,33;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2319999999999;0301000;;Outras;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2329999999999;0301000;;Todas;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,36;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2339999999999;0301002;;Tônica Antarctica;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,37;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2349999999999;0301002;;Tônica Clássica Orgânica Wewi;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,04;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2359999999999;0301002;;Tônica Clássica Orgânica Zero Wewi;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,8;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2369999999999;0301002;;Tônica Rose Organica Wewi;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,04;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2379999999999;0301002;;Tônica Rose Organica Zero Wewi;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,8;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2389999999999;0301002;;Outras;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,4;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2399999999999;0301002;;Cidade Imperial;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,65;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2409999999999;0301002;;Cidade Imperial Zero Açúcares;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,65;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2419999999999;0301002;;Classic;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,38;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2429999999999;0301002;;Club Soda;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,88;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2439999999999;0301002;;Club Soda Classic;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,5;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2449999999999;0301002;;FYS Tônica;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,91;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2459999999999;0301002;;Petra Água tônica;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,91;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2469999999999;0301002;;Petra Água Tônica Zero Açúcar;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,91;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2479999999999;0301002;;Schweppes (todas);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,93;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2489999999999;0301002;;Tônica Antarctica (todas);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,73;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2499999999999;0301002;;Tônica Citrus;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,78;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2509999999999;0301002;;Tônica Schin;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;10,2519999999999;0301002;;Outras;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;11,08;0301100;;Citrus Classic 1000 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,96;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;11,09;0301100;;Citrus Classic 1500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,96;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;11,1;0301100;;Schweppes citrus PET 1500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,6;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;11,11;0301100;;Tônica Antarctica 1000 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,5;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;11,12;0301100;;Tônica Classic 1000 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,96;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;11,13;0301100;;Outros 1000 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;11,14;0301100;;Outros 1500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;9;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;12;0301200;;Todos;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;40;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13;0301300;;220 Volts Lata 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,98;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,01;0301300;;220 Volts Lata 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,67;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,02;0301300;;Adrenalima lata 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,66;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,03;0301300;;Bad Boy Lata de 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,04;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,04;0301300;;Bad Wolf Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,71;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,05;0301300;;Bad Wolf Lata PET 270 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,88;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,06;0301300;;Baly Lata (todos) 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,93;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,07;0301301;;Baly Pet (todos) 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,82;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,08;0301300;;Baly Lata (todos) 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,63;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,09;0301300;;Big Extra Power Energy Lata 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,96;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,1;0301300;;Big Power Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,11;0301300;;Big Power PET 600 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,88;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,12;0301300;;Bivolt Power Lata 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,67;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,13;0301300;;Bivolt Gold Lata de 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,71;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,14;0301301;;Bivolt Power Pet 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,22;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,15;0301300;;Blade Energy Original/Tropical Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,82;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,16;0301300;;Bolt Energy Drink Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,75;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,17;0301301;;Bug Energy Drink Pet 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,64;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,18;0301301;;Bug Energy Drink Pet 500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;9,05;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,19;0301300;;Burn Lata/Garrafa 260 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,84;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,2;0301300;;Burn Lata/Garrafa 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;11,15;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,21;0301300;;Cerpa Amazon Power Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,97;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,22;0301300;;Coca-Cola Energy Sleek Lata 310 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,8;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,23;0301300;;Dopamina Energy Drink Lata 269ml (todos);S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,14;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,24;0301300;;Dr UP Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,12;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,25;0301300;;Dub Life Pet 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,66;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,26;0301301;;Dub Life Pet 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,55;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,27;0301300;;El Loco (sabores) Lata 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,49;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,28;0301300;;Eléctron 330 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,81;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,29;0301300;;Ener Up Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,76;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,3;0301300;;Ener Up Lata 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,85;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,31;0301301;;Ener Up Pet 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;3,55;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,32;0301301;;Ener Up Pet 500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,3;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,33;0301300;;Fire Butterfly Lata 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,44;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,34;0301300;;Fire Faconetes 25 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;2,66;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,35;0301300;;Fire Lata 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,04;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,36;0301300;;Fire Lata 310 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,39;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,37;0301300;;Fire Lata 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,53;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,38;0301301;;Fire Pet 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,24;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,39;0301300;;Flying Horse Lata 270 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,37;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,4;0301300;;Flying Horse Lata 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;8,09;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,41;0301300;;Freepower EnergyDrink 500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,1;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,42;0301300;;Freepower EnergyDrink 600 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,31;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,43;0301300;;Fuel Energy Drink 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,68;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,44;0301300;;Full Energy Drink Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,52;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,45;0301300;;Fusion 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,45;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,46;0301300;;Fusion 500 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,72;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,47;0301300;;Fusion Lata 473 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,89;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,48;0301300;;Hell Energy 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,36;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,49;0301300;;Hiro Lata 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;5,09;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,5;0301300;;HP Lata 269 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;6,11;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,51;0301300;;HP Lata 340 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;7,81;19;2;19% + 2% (FECOEP);01/07/2023;0019
CERVEJAS, CHOPES, REFRIGERANTES E OUTRAS BEBIDAS;IV;13,52;0301300;;Hype MPF Original 250 ml;S;PT 10/92;Art. 681, I do RICMS/02 e Port. 263/2023;;;;;;;;;;;;;4,99;19;2;19% + 2% (FECOEP);01/07/2023;0019
